from,to
28008824,43576216
28008824,55987303
28008824,61331246
28008824,65889884
28008824,75075505
28008824,85012932
28008824,94679789
35531986,38277199
35531986,43576216
35531986,55987303
35531986,61331246
35531986,65889884
35531986,75075505
35531986,85012932
35531986,94679789
38277199,43576216
38277199,55987303
38277199,61331246
38277199,65889884
38277199,75075505
38277199,85012932
38277199,94679789
43576216,55987303
43576216,61331246
43576216,65889884
43576216,75075505
43576216,85012932
43576216,94679789
55987303,61331246
55987303,65889884
55987303,75075505
55987303,85012932
55987303,94679789
61331246,65889884
61331246,75075505
61331246,85012932
61331246,94679789
65889884,75075505
65889884,85012932
65889884,94679789
75075505,85012932
75075505,94679789
85012932,94679789
37884238,79047721
37884238,89344621
37884238,99721833
79047721,89344621
79047721,99721833
89344621,99721833
10796365,15693771
10796365,40006705
10796365,52019814
10796365,56318314
10796365,56351419
10796365,57496813
10796365,73620183
10796365,75169810
10796365,82309023
10796365,91233107
10796365,92032389
10796365,92569502
15693771,40006705
15693771,52019814
15693771,56318314
15693771,56351419
15693771,57496813
15693771,73620183
15693771,75169810
15693771,82309023
15693771,91233107
15693771,92032389
15693771,92569502
40006705,52019814
40006705,56318314
40006705,56351419
40006705,57496813
40006705,73620183
40006705,75169810
40006705,82309023
40006705,91233107
40006705,92032389
40006705,92569502
52019814,56318314
52019814,56351419
52019814,57496813
52019814,73620183
52019814,75169810
52019814,82309023
52019814,91233107
52019814,92032389
52019814,92569502
56318314,56351419
56318314,57496813
56318314,73620183
56318314,75169810
56318314,82309023
56318314,91233107
56318314,92032389
56318314,92569502
56351419,57496813
56351419,73620183
56351419,75169810
56351419,82309023
56351419,91233107
56351419,92032389
56351419,92569502
57496813,73620183
57496813,75169810
57496813,82309023
57496813,91233107
57496813,92032389
57496813,92569502
73620183,75169810
73620183,82309023
73620183,91233107
73620183,92032389
73620183,92569502
75169810,82309023
75169810,91233107
75169810,92032389
75169810,92569502
82309023,91233107
82309023,92032389
82309023,92569502
91233107,92032389
91233107,92569502
92032389,92569502
40326129,49737423
40326129,61643324
40326129,74161032
40326129,91498462
40326129,99752426
49737423,61643324
49737423,74161032
49737423,91498462
49737423,99752426
61643324,74161032
61643324,91498462
61643324,99752426
74161032,91498462
74161032,99752426
91498462,99752426
10933013,22005521
10933013,25404331
10933013,33910554
10933013,37599918
10933013,48168842
10933013,54157863
10933013,56283094
10933013,61690756
10933013,62750342
10933013,63038618
10933013,64110070
10933013,66566154
10933013,82290374
10933013,84388589
10933013,87482902
10933013,87934546
22005521,25404331
22005521,33910554
22005521,37599918
22005521,48168842
22005521,54157863
22005521,56283094
22005521,61690756
22005521,62750342
22005521,63038618
22005521,64110070
22005521,66566154
22005521,82290374
22005521,84388589
22005521,87482902
22005521,87934546
25404331,33910554
25404331,37599918
25404331,48168842
25404331,54157863
25404331,56283094
25404331,61690756
25404331,62750342
25404331,63038618
25404331,64110070
25404331,66566154
25404331,82290374
25404331,84388589
25404331,87482902
25404331,87934546
33910554,37599918
33910554,48168842
33910554,54157863
33910554,56283094
33910554,61690756
33910554,62750342
33910554,63038618
33910554,64110070
33910554,66566154
33910554,82290374
33910554,84388589
33910554,87482902
33910554,87934546
37599918,48168842
37599918,54157863
37599918,56283094
37599918,61690756
37599918,62750342
37599918,63038618
37599918,64110070
37599918,66566154
37599918,82290374
37599918,84388589
37599918,87482902
37599918,87934546
48168842,54157863
48168842,56283094
48168842,61690756
48168842,62750342
48168842,63038618
48168842,64110070
48168842,66566154
48168842,82290374
48168842,84388589
48168842,87482902
48168842,87934546
54157863,56283094
54157863,61690756
54157863,62750342
54157863,63038618
54157863,64110070
54157863,66566154
54157863,82290374
54157863,84388589
54157863,87482902
54157863,87934546
56283094,61690756
56283094,62750342
56283094,63038618
56283094,64110070
56283094,66566154
56283094,82290374
56283094,84388589
56283094,87482902
56283094,87934546
61690756,62750342
61690756,63038618
61690756,64110070
61690756,66566154
61690756,82290374
61690756,84388589
61690756,87482902
61690756,87934546
62750342,63038618
62750342,64110070
62750342,66566154
62750342,82290374
62750342,84388589
62750342,87482902
62750342,87934546
63038618,64110070
63038618,66566154
63038618,82290374
63038618,84388589
63038618,87482902
63038618,87934546
64110070,66566154
64110070,82290374
64110070,84388589
64110070,87482902
64110070,87934546
66566154,82290374
66566154,84388589
66566154,87482902
66566154,87934546
82290374,84388589
82290374,87482902
82290374,87934546
84388589,87482902
84388589,87934546
87482902,87934546
10544621,14285272
10544621,15205939
10544621,15392187
10544621,22585623
10544621,24700028
10544621,31238956
10544621,35996630
10544621,50846655
10544621,79254265
10544621,84067372
14285272,15205939
14285272,15392187
14285272,22585623
14285272,24700028
14285272,31238956
14285272,35996630
14285272,50846655
14285272,79254265
14285272,84067372
15205939,15392187
15205939,22585623
15205939,24700028
15205939,31238956
15205939,35996630
15205939,50846655
15205939,79254265
15205939,84067372
15392187,22585623
15392187,24700028
15392187,31238956
15392187,35996630
15392187,50846655
15392187,79254265
15392187,84067372
22585623,24700028
22585623,31238956
22585623,35996630
22585623,50846655
22585623,79254265
22585623,84067372
24700028,31238956
24700028,35996630
24700028,50846655
24700028,79254265
24700028,84067372
31238956,35996630
31238956,50846655
31238956,79254265
31238956,84067372
35996630,50846655
35996630,79254265
35996630,84067372
50846655,79254265
50846655,84067372
79254265,84067372
43593826,47386598
43593826,56034484
47386598,56034484
10846947,36300735
10846947,36954391
10846947,44972051
10846947,47124843
10846947,69016703
10846947,73539216
10846947,76125285
10846947,85033380
10846947,91199437
10846947,94921615
10846947,97421923
36300735,36954391
36300735,44972051
36300735,47124843
36300735,69016703
36300735,73539216
36300735,76125285
36300735,85033380
36300735,91199437
36300735,94921615
36300735,97421923
36954391,44972051
36954391,47124843
36954391,69016703
36954391,73539216
36954391,76125285
36954391,85033380
36954391,91199437
36954391,94921615
36954391,97421923
44972051,47124843
44972051,69016703
44972051,73539216
44972051,76125285
44972051,85033380
44972051,91199437
44972051,94921615
44972051,97421923
47124843,69016703
47124843,73539216
47124843,76125285
47124843,85033380
47124843,91199437
47124843,94921615
47124843,97421923
69016703,73539216
69016703,76125285
69016703,85033380
69016703,91199437
69016703,94921615
69016703,97421923
73539216,76125285
73539216,85033380
73539216,91199437
73539216,94921615
73539216,97421923
76125285,85033380
76125285,91199437
76125285,94921615
76125285,97421923
85033380,91199437
85033380,94921615
85033380,97421923
91199437,94921615
91199437,97421923
94921615,97421923
29436849,29694071
29436849,32057903
29436849,73495191
29436849,74617800
29436849,81994915
29436849,84797873
29436849,89562352
29436849,90775470
29436849,95746817
29436849,99160714
29694071,32057903
29694071,73495191
29694071,74617800
29694071,81994915
29694071,84797873
29694071,89562352
29694071,90775470
29694071,95746817
29694071,99160714
32057903,73495191
32057903,74617800
32057903,81994915
32057903,84797873
32057903,89562352
32057903,90775470
32057903,95746817
32057903,99160714
73495191,74617800
73495191,81994915
73495191,84797873
73495191,89562352
73495191,90775470
73495191,95746817
73495191,99160714
74617800,81994915
74617800,84797873
74617800,89562352
74617800,90775470
74617800,95746817
74617800,99160714
81994915,84797873
81994915,89562352
81994915,90775470
81994915,95746817
81994915,99160714
84797873,89562352
84797873,90775470
84797873,95746817
84797873,99160714
89562352,90775470
89562352,95746817
89562352,99160714
90775470,95746817
90775470,99160714
95746817,99160714
12990167,25936192
12990167,46592945
12990167,56509475
12990167,59818392
12990167,69619507
12990167,82081998
12990167,90086562
12990167,91798275
25936192,46592945
25936192,56509475
25936192,59818392
25936192,69619507
25936192,82081998
25936192,90086562
25936192,91798275
46592945,56509475
46592945,59818392
46592945,69619507
46592945,82081998
46592945,90086562
46592945,91798275
56509475,59818392
56509475,69619507
56509475,82081998
56509475,90086562
56509475,91798275
59818392,69619507
59818392,82081998
59818392,90086562
59818392,91798275
69619507,82081998
69619507,90086562
69619507,91798275
82081998,90086562
82081998,91798275
90086562,91798275
11593534,15429413
11593534,20791418
11593534,24671905
11593534,24900582
11593534,40216179
11593534,40699849
11593534,43329084
11593534,58919630
11593534,64295685
11593534,65427432
11593534,72616611
11593534,80297697
11593534,89644406
11593534,92771069
11593534,94421833
11593534,99169914
15429413,20791418
15429413,24671905
15429413,24900582
15429413,40216179
15429413,40699849
15429413,43329084
15429413,58919630
15429413,64295685
15429413,65427432
15429413,72616611
15429413,80297697
15429413,89644406
15429413,92771069
15429413,94421833
15429413,99169914
20791418,24671905
20791418,24900582
20791418,40216179
20791418,40699849
20791418,43329084
20791418,58919630
20791418,64295685
20791418,65427432
20791418,72616611
20791418,80297697
20791418,89644406
20791418,92771069
20791418,94421833
20791418,99169914
24671905,24900582
24671905,40216179
24671905,40699849
24671905,43329084
24671905,58919630
24671905,64295685
24671905,65427432
24671905,72616611
24671905,80297697
24671905,89644406
24671905,92771069
24671905,94421833
24671905,99169914
24900582,40216179
24900582,40699849
24900582,43329084
24900582,58919630
24900582,64295685
24900582,65427432
24900582,72616611
24900582,80297697
24900582,89644406
24900582,92771069
24900582,94421833
24900582,99169914
40216179,40699849
40216179,43329084
40216179,58919630
40216179,64295685
40216179,65427432
40216179,72616611
40216179,80297697
40216179,89644406
40216179,92771069
40216179,94421833
40216179,99169914
40699849,43329084
40699849,58919630
40699849,64295685
40699849,65427432
40699849,72616611
40699849,80297697
40699849,89644406
40699849,92771069
40699849,94421833
40699849,99169914
43329084,58919630
43329084,64295685
43329084,65427432
43329084,72616611
43329084,80297697
43329084,89644406
43329084,92771069
43329084,94421833
43329084,99169914
58919630,64295685
58919630,65427432
58919630,72616611
58919630,80297697
58919630,89644406
58919630,92771069
58919630,94421833
58919630,99169914
64295685,65427432
64295685,72616611
64295685,80297697
64295685,89644406
64295685,92771069
64295685,94421833
64295685,99169914
65427432,72616611
65427432,80297697
65427432,89644406
65427432,92771069
65427432,94421833
65427432,99169914
72616611,80297697
72616611,89644406
72616611,92771069
72616611,94421833
72616611,99169914
80297697,89644406
80297697,92771069
80297697,94421833
80297697,99169914
89644406,92771069
89644406,94421833
89644406,99169914
92771069,94421833
92771069,99169914
94421833,99169914
18909880,43158696
18909880,89781911
18909880,99365527
43158696,89781911
43158696,99365527
89781911,99365527
12874602,23494717
12874602,26554471
12874602,29316840
12874602,29341968
12874602,40731706
12874602,62893376
12874602,64572737
12874602,65641863
12874602,66498800
12874602,68210776
12874602,84670996
12874602,85375433
12874602,99784595
23494717,26554471
23494717,29316840
23494717,29341968
23494717,40731706
23494717,62893376
23494717,64572737
23494717,65641863
23494717,66498800
23494717,68210776
23494717,84670996
23494717,85375433
23494717,99784595
26554471,29316840
26554471,29341968
26554471,40731706
26554471,62893376
26554471,64572737
26554471,65641863
26554471,66498800
26554471,68210776
26554471,84670996
26554471,85375433
26554471,99784595
29316840,29341968
29316840,40731706
29316840,62893376
29316840,64572737
29316840,65641863
29316840,66498800
29316840,68210776
29316840,84670996
29316840,85375433
29316840,99784595
29341968,40731706
29341968,62893376
29341968,64572737
29341968,65641863
29341968,66498800
29341968,68210776
29341968,84670996
29341968,85375433
29341968,99784595
40731706,62893376
40731706,64572737
40731706,65641863
40731706,66498800
40731706,68210776
40731706,84670996
40731706,85375433
40731706,99784595
62893376,64572737
62893376,65641863
62893376,66498800
62893376,68210776
62893376,84670996
62893376,85375433
62893376,99784595
64572737,65641863
64572737,66498800
64572737,68210776
64572737,84670996
64572737,85375433
64572737,99784595
65641863,66498800
65641863,68210776
65641863,84670996
65641863,85375433
65641863,99784595
66498800,68210776
66498800,84670996
66498800,85375433
66498800,99784595
68210776,84670996
68210776,85375433
68210776,99784595
84670996,85375433
84670996,99784595
85375433,99784595
12484526,20330881
12484526,45099453
12484526,53521977
12484526,96440671
20330881,45099453
20330881,53521977
20330881,96440671
45099453,53521977
45099453,96440671
53521977,96440671
41249370,54654676
41249370,79128596
41249370,94094971
54654676,79128596
54654676,94094971
79128596,94094971
27409025,39433648
27409025,52512232
27409025,60672910
27409025,72290606
27409025,93633333
39433648,52512232
39433648,60672910
39433648,72290606
39433648,93633333
52512232,60672910
52512232,72290606
52512232,93633333
60672910,72290606
60672910,93633333
72290606,93633333
15392187,22801297
15392187,24938130
15392187,44862224
15392187,54405743
15392187,56034484
15392187,56093698
15392187,58327330
15392187,60508600
15392187,62306091
15392187,69433637
15392187,79461975
15392187,79773421
15392187,80860493
15392187,85012932
15392187,86281529
15392187,89562352
22801297,24938130
22801297,44862224
22801297,54405743
22801297,56034484
22801297,56093698
22801297,58327330
22801297,60508600
22801297,62306091
22801297,69433637
22801297,79461975
22801297,79773421
22801297,80860493
22801297,85012932
22801297,86281529
22801297,89562352
24938130,44862224
24938130,54405743
24938130,56034484
24938130,56093698
24938130,58327330
24938130,60508600
24938130,62306091
24938130,69433637
24938130,79461975
24938130,79773421
24938130,80860493
24938130,85012932
24938130,86281529
24938130,89562352
44862224,54405743
44862224,56034484
44862224,56093698
44862224,58327330
44862224,60508600
44862224,62306091
44862224,69433637
44862224,79461975
44862224,79773421
44862224,80860493
44862224,85012932
44862224,86281529
44862224,89562352
54405743,56034484
54405743,56093698
54405743,58327330
54405743,60508600
54405743,62306091
54405743,69433637
54405743,79461975
54405743,79773421
54405743,80860493
54405743,85012932
54405743,86281529
54405743,89562352
56034484,56093698
56034484,58327330
56034484,60508600
56034484,62306091
56034484,69433637
56034484,79461975
56034484,79773421
56034484,80860493
56034484,85012932
56034484,86281529
56034484,89562352
56093698,58327330
56093698,60508600
56093698,62306091
56093698,69433637
56093698,79461975
56093698,79773421
56093698,80860493
56093698,85012932
56093698,86281529
56093698,89562352
58327330,60508600
58327330,62306091
58327330,69433637
58327330,79461975
58327330,79773421
58327330,80860493
58327330,85012932
58327330,86281529
58327330,89562352
60508600,62306091
60508600,69433637
60508600,79461975
60508600,79773421
60508600,80860493
60508600,85012932
60508600,86281529
60508600,89562352
62306091,69433637
62306091,79461975
62306091,79773421
62306091,80860493
62306091,85012932
62306091,86281529
62306091,89562352
69433637,79461975
69433637,79773421
69433637,80860493
69433637,85012932
69433637,86281529
69433637,89562352
79461975,79773421
79461975,80860493
79461975,85012932
79461975,86281529
79461975,89562352
79773421,80860493
79773421,85012932
79773421,86281529
79773421,89562352
80860493,85012932
80860493,86281529
80860493,89562352
85012932,86281529
85012932,89562352
86281529,89562352
10459518,31002098
10459518,34135181
10459518,34366967
10459518,51146730
10459518,54143168
10459518,87288960
10459518,96375551
31002098,34135181
31002098,34366967
31002098,51146730
31002098,54143168
31002098,87288960
31002098,96375551
34135181,34366967
34135181,51146730
34135181,54143168
34135181,87288960
34135181,96375551
34366967,51146730
34366967,54143168
34366967,87288960
34366967,96375551
51146730,54143168
51146730,87288960
51146730,96375551
54143168,87288960
54143168,96375551
87288960,96375551
14206628,15868526
14206628,61949674
14206628,64243345
14206628,75194650
14206628,75892746
14206628,87042668
15868526,61949674
15868526,64243345
15868526,75194650
15868526,75892746
15868526,87042668
61949674,64243345
61949674,75194650
61949674,75892746
61949674,87042668
64243345,75194650
64243345,75892746
64243345,87042668
75194650,75892746
75194650,87042668
75892746,87042668
15142528,26640064
15142528,53180119
15142528,79516167
15142528,88513098
15142528,90192684
26640064,53180119
26640064,79516167
26640064,88513098
26640064,90192684
53180119,79516167
53180119,88513098
53180119,90192684
79516167,88513098
79516167,90192684
88513098,90192684
24270328,27524052
24270328,33291103
24270328,36811659
24270328,37064147
24270328,40268184
24270328,45520255
24270328,54533317
24270328,67107429
24270328,67265443
24270328,72963367
24270328,77258007
24270328,83755900
24270328,87806075
24270328,90967214
24270328,93355378
24270328,97742089
24270328,99340631
27524052,33291103
27524052,36811659
27524052,37064147
27524052,40268184
27524052,45520255
27524052,54533317
27524052,67107429
27524052,67265443
27524052,72963367
27524052,77258007
27524052,83755900
27524052,87806075
27524052,90967214
27524052,93355378
27524052,97742089
27524052,99340631
33291103,36811659
33291103,37064147
33291103,40268184
33291103,45520255
33291103,54533317
33291103,67107429
33291103,67265443
33291103,72963367
33291103,77258007
33291103,83755900
33291103,87806075
33291103,90967214
33291103,93355378
33291103,97742089
33291103,99340631
36811659,37064147
36811659,40268184
36811659,45520255
36811659,54533317
36811659,67107429
36811659,67265443
36811659,72963367
36811659,77258007
36811659,83755900
36811659,87806075
36811659,90967214
36811659,93355378
36811659,97742089
36811659,99340631
37064147,40268184
37064147,45520255
37064147,54533317
37064147,67107429
37064147,67265443
37064147,72963367
37064147,77258007
37064147,83755900
37064147,87806075
37064147,90967214
37064147,93355378
37064147,97742089
37064147,99340631
40268184,45520255
40268184,54533317
40268184,67107429
40268184,67265443
40268184,72963367
40268184,77258007
40268184,83755900
40268184,87806075
40268184,90967214
40268184,93355378
40268184,97742089
40268184,99340631
45520255,54533317
45520255,67107429
45520255,67265443
45520255,72963367
45520255,77258007
45520255,83755900
45520255,87806075
45520255,90967214
45520255,93355378
45520255,97742089
45520255,99340631
54533317,67107429
54533317,67265443
54533317,72963367
54533317,77258007
54533317,83755900
54533317,87806075
54533317,90967214
54533317,93355378
54533317,97742089
54533317,99340631
67107429,67265443
67107429,72963367
67107429,77258007
67107429,83755900
67107429,87806075
67107429,90967214
67107429,93355378
67107429,97742089
67107429,99340631
67265443,72963367
67265443,77258007
67265443,83755900
67265443,87806075
67265443,90967214
67265443,93355378
67265443,97742089
67265443,99340631
72963367,77258007
72963367,83755900
72963367,87806075
72963367,90967214
72963367,93355378
72963367,97742089
72963367,99340631
77258007,83755900
77258007,87806075
77258007,90967214
77258007,93355378
77258007,97742089
77258007,99340631
83755900,87806075
83755900,90967214
83755900,93355378
83755900,97742089
83755900,99340631
87806075,90967214
87806075,93355378
87806075,97742089
87806075,99340631
90967214,93355378
90967214,97742089
90967214,99340631
93355378,97742089
93355378,99340631
97742089,99340631
15997470,34030131
15997470,36428007
15997470,51126760
15997470,80062854
15997470,94921615
34030131,36428007
34030131,51126760
34030131,80062854
34030131,94921615
36428007,51126760
36428007,80062854
36428007,94921615
51126760,80062854
51126760,94921615
80062854,94921615
49202969,56034484
49202969,77662403
49202969,85012932
49202969,95609361
56034484,77662403
56034484,85012932
56034484,95609361
77662403,85012932
77662403,95609361
85012932,95609361
10267682,33525775
10267682,50874172
10267682,63638678
10267682,64567800
10267682,66498800
10267682,68763437
10267682,69363741
10267682,78091143
10267682,83939800
10267682,87657140
10267682,92531082
10267682,94381312
10267682,95355210
33525775,50874172
33525775,63638678
33525775,64567800
33525775,66498800
33525775,68763437
33525775,69363741
33525775,78091143
33525775,83939800
33525775,87657140
33525775,92531082
33525775,94381312
33525775,95355210
50874172,63638678
50874172,64567800
50874172,66498800
50874172,68763437
50874172,69363741
50874172,78091143
50874172,83939800
50874172,87657140
50874172,92531082
50874172,94381312
50874172,95355210
63638678,64567800
63638678,66498800
63638678,68763437
63638678,69363741
63638678,78091143
63638678,83939800
63638678,87657140
63638678,92531082
63638678,94381312
63638678,95355210
64567800,66498800
64567800,68763437
64567800,69363741
64567800,78091143
64567800,83939800
64567800,87657140
64567800,92531082
64567800,94381312
64567800,95355210
66498800,68763437
66498800,69363741
66498800,78091143
66498800,83939800
66498800,87657140
66498800,92531082
66498800,94381312
66498800,95355210
68763437,69363741
68763437,78091143
68763437,83939800
68763437,87657140
68763437,92531082
68763437,94381312
68763437,95355210
69363741,78091143
69363741,83939800
69363741,87657140
69363741,92531082
69363741,94381312
69363741,95355210
78091143,83939800
78091143,87657140
78091143,92531082
78091143,94381312
78091143,95355210
83939800,87657140
83939800,92531082
83939800,94381312
83939800,95355210
87657140,92531082
87657140,94381312
87657140,95355210
92531082,94381312
92531082,95355210
94381312,95355210
13395376,91156407
13395376,92932409
91156407,92932409
20330881,30818097
20330881,66772711
20330881,70505319
20330881,80447596
20330881,86889509
30818097,66772711
30818097,70505319
30818097,80447596
30818097,86889509
66772711,70505319
66772711,80447596
66772711,86889509
70505319,80447596
70505319,86889509
80447596,86889509
32911789,59815057
32911789,64199262
32911789,64567800
32911789,73397872
32911789,74232415
59815057,64199262
59815057,64567800
59815057,73397872
59815057,74232415
64199262,64567800
64199262,73397872
64199262,74232415
64567800,73397872
64567800,74232415
73397872,74232415
19418126,62745710
19418126,65067644
19418126,69016703
19418126,94921615
62745710,65067644
62745710,69016703
62745710,94921615
65067644,69016703
65067644,94921615
69016703,94921615
46892241,47144460
46892241,50874172
46892241,60912043
46892241,73761536
46892241,75228203
46892241,85012932
46892241,91370507
47144460,50874172
47144460,60912043
47144460,73761536
47144460,75228203
47144460,85012932
47144460,91370507
50874172,60912043
50874172,73761536
50874172,75228203
50874172,85012932
50874172,91370507
60912043,73761536
60912043,75228203
60912043,85012932
60912043,91370507
73761536,75228203
73761536,85012932
73761536,91370507
75228203,85012932
75228203,91370507
85012932,91370507
16511545,16624774
16511545,28222665
16511545,29453815
16511545,53525137
16511545,72771013
16624774,28222665
16624774,29453815
16624774,53525137
16624774,72771013
28222665,29453815
28222665,53525137
28222665,72771013
29453815,53525137
29453815,72771013
53525137,72771013
15076975,20220398
15076975,21032425
15076975,21716000
15076975,24938130
15076975,30003725
15076975,36795884
15076975,40911364
15076975,41648094
15076975,67432154
15076975,67858039
15076975,72215695
15076975,74955731
15076975,76476533
15076975,85012932
15076975,96822852
20220398,21032425
20220398,21716000
20220398,24938130
20220398,30003725
20220398,36795884
20220398,40911364
20220398,41648094
20220398,67432154
20220398,67858039
20220398,72215695
20220398,74955731
20220398,76476533
20220398,85012932
20220398,96822852
21032425,21716000
21032425,24938130
21032425,30003725
21032425,36795884
21032425,40911364
21032425,41648094
21032425,67432154
21032425,67858039
21032425,72215695
21032425,74955731
21032425,76476533
21032425,85012932
21032425,96822852
21716000,24938130
21716000,30003725
21716000,36795884
21716000,40911364
21716000,41648094
21716000,67432154
21716000,67858039
21716000,72215695
21716000,74955731
21716000,76476533
21716000,85012932
21716000,96822852
24938130,30003725
24938130,36795884
24938130,40911364
24938130,41648094
24938130,67432154
24938130,67858039
24938130,72215695
24938130,74955731
24938130,76476533
24938130,85012932
24938130,96822852
30003725,36795884
30003725,40911364
30003725,41648094
30003725,67432154
30003725,67858039
30003725,72215695
30003725,74955731
30003725,76476533
30003725,85012932
30003725,96822852
36795884,40911364
36795884,41648094
36795884,67432154
36795884,67858039
36795884,72215695
36795884,74955731
36795884,76476533
36795884,85012932
36795884,96822852
40911364,41648094
40911364,67432154
40911364,67858039
40911364,72215695
40911364,74955731
40911364,76476533
40911364,85012932
40911364,96822852
41648094,67432154
41648094,67858039
41648094,72215695
41648094,74955731
41648094,76476533
41648094,85012932
41648094,96822852
67432154,67858039
67432154,72215695
67432154,74955731
67432154,76476533
67432154,85012932
67432154,96822852
67858039,72215695
67858039,74955731
67858039,76476533
67858039,85012932
67858039,96822852
72215695,74955731
72215695,76476533
72215695,85012932
72215695,96822852
74955731,76476533
74955731,85012932
74955731,96822852
76476533,85012932
76476533,96822852
85012932,96822852
23089879,24440735
23089879,24760960
23089879,28271975
23089879,32926084
23089879,36707353
23089879,40226394
23089879,45933937
23089879,52620813
23089879,52767822
23089879,55138439
23089879,79219433
23089879,81403643
23089879,86755550
23089879,92932409
24440735,24760960
24440735,28271975
24440735,32926084
24440735,36707353
24440735,40226394
24440735,45933937
24440735,52620813
24440735,52767822
24440735,55138439
24440735,79219433
24440735,81403643
24440735,86755550
24440735,92932409
24760960,28271975
24760960,32926084
24760960,36707353
24760960,40226394
24760960,45933937
24760960,52620813
24760960,52767822
24760960,55138439
24760960,79219433
24760960,81403643
24760960,86755550
24760960,92932409
28271975,32926084
28271975,36707353
28271975,40226394
28271975,45933937
28271975,52620813
28271975,52767822
28271975,55138439
28271975,79219433
28271975,81403643
28271975,86755550
28271975,92932409
32926084,36707353
32926084,40226394
32926084,45933937
32926084,52620813
32926084,52767822
32926084,55138439
32926084,79219433
32926084,81403643
32926084,86755550
32926084,92932409
36707353,40226394
36707353,45933937
36707353,52620813
36707353,52767822
36707353,55138439
36707353,79219433
36707353,81403643
36707353,86755550
36707353,92932409
40226394,45933937
40226394,52620813
40226394,52767822
40226394,55138439
40226394,79219433
40226394,81403643
40226394,86755550
40226394,92932409
45933937,52620813
45933937,52767822
45933937,55138439
45933937,79219433
45933937,81403643
45933937,86755550
45933937,92932409
52620813,52767822
52620813,55138439
52620813,79219433
52620813,81403643
52620813,86755550
52620813,92932409
52767822,55138439
52767822,79219433
52767822,81403643
52767822,86755550
52767822,92932409
55138439,79219433
55138439,81403643
55138439,86755550
55138439,92932409
79219433,81403643
79219433,86755550
79219433,92932409
81403643,86755550
81403643,92932409
86755550,92932409
24395344,40326129
24395344,49737423
24395344,51517032
24395344,55016561
24395344,63811650
24395344,81013660
24395344,97967402
24395344,97971679
40326129,49737423
40326129,51517032
40326129,55016561
40326129,63811650
40326129,81013660
40326129,97967402
40326129,97971679
49737423,51517032
49737423,55016561
49737423,63811650
49737423,81013660
49737423,97967402
49737423,97971679
51517032,55016561
51517032,63811650
51517032,81013660
51517032,97967402
51517032,97971679
55016561,63811650
55016561,81013660
55016561,97967402
55016561,97971679
63811650,81013660
63811650,97967402
63811650,97971679
81013660,97967402
81013660,97971679
97967402,97971679
44315586,92515830
44315586,94094971
92515830,94094971
45933937,75892746
45933937,86728020
75892746,86728020
42618960,51106941
42618960,59284988
42618960,78851926
42618960,92856880
51106941,59284988
51106941,78851926
51106941,92856880
59284988,78851926
59284988,92856880
78851926,92856880
75802831,76638402
75802831,76758371
75802831,86499004
75802831,86883539
75802831,88098002
75802831,88698190
75802831,91479272
75802831,91733067
75802831,92761097
75802831,93049357
75802831,93270550
75802831,94994911
75802831,95526668
75802831,96386145
75802831,96449978
75802831,96958799
75802831,99760871
75802831,99960507
76638402,76758371
76638402,86499004
76638402,86883539
76638402,88098002
76638402,88698190
76638402,91479272
76638402,91733067
76638402,92761097
76638402,93049357
76638402,93270550
76638402,94994911
76638402,95526668
76638402,96386145
76638402,96449978
76638402,96958799
76638402,99760871
76638402,99960507
76758371,86499004
76758371,86883539
76758371,88098002
76758371,88698190
76758371,91479272
76758371,91733067
76758371,92761097
76758371,93049357
76758371,93270550
76758371,94994911
76758371,95526668
76758371,96386145
76758371,96449978
76758371,96958799
76758371,99760871
76758371,99960507
86499004,86883539
86499004,88098002
86499004,88698190
86499004,91479272
86499004,91733067
86499004,92761097
86499004,93049357
86499004,93270550
86499004,94994911
86499004,95526668
86499004,96386145
86499004,96449978
86499004,96958799
86499004,99760871
86499004,99960507
86883539,88098002
86883539,88698190
86883539,91479272
86883539,91733067
86883539,92761097
86883539,93049357
86883539,93270550
86883539,94994911
86883539,95526668
86883539,96386145
86883539,96449978
86883539,96958799
86883539,99760871
86883539,99960507
88098002,88698190
88098002,91479272
88098002,91733067
88098002,92761097
88098002,93049357
88098002,93270550
88098002,94994911
88098002,95526668
88098002,96386145
88098002,96449978
88098002,96958799
88098002,99760871
88098002,99960507
88698190,91479272
88698190,91733067
88698190,92761097
88698190,93049357
88698190,93270550
88698190,94994911
88698190,95526668
88698190,96386145
88698190,96449978
88698190,96958799
88698190,99760871
88698190,99960507
91479272,91733067
91479272,92761097
91479272,93049357
91479272,93270550
91479272,94994911
91479272,95526668
91479272,96386145
91479272,96449978
91479272,96958799
91479272,99760871
91479272,99960507
91733067,92761097
91733067,93049357
91733067,93270550
91733067,94994911
91733067,95526668
91733067,96386145
91733067,96449978
91733067,96958799
91733067,99760871
91733067,99960507
92761097,93049357
92761097,93270550
92761097,94994911
92761097,95526668
92761097,96386145
92761097,96449978
92761097,96958799
92761097,99760871
92761097,99960507
93049357,93270550
93049357,94994911
93049357,95526668
93049357,96386145
93049357,96449978
93049357,96958799
93049357,99760871
93049357,99960507
93270550,94994911
93270550,95526668
93270550,96386145
93270550,96449978
93270550,96958799
93270550,99760871
93270550,99960507
94994911,95526668
94994911,96386145
94994911,96449978
94994911,96958799
94994911,99760871
94994911,99960507
95526668,96386145
95526668,96449978
95526668,96958799
95526668,99760871
