from,to
22372749,50632751
22372749,50984631
22372749,54581329
22372749,55187179
22372749,55187179
22372749,55589090
22372749,55793695
22372749,68454489
22372749,71846604
22372749,74896622
22372749,76698918
22372749,77133030
22372749,89562352
22372749,92686928
22372749,93979016
22372749,95355210
22372749,98775027
27329343,28738958
27329343,28916522
27329343,29511878
27329343,30621101
27329343,33359265
27329343,37784142
27329343,40070800
27329343,40326129
27329343,41579687
27329343,44532410
27329343,45392482
27329343,45986830
27329343,47459630
27329343,48119858
27329343,49991169
27329343,50070388
27329343,50632751
27329343,50984631
27329343,54581329
27329343,55187179
27329343,55187179
27329343,55589090
27329343,55793695
27329343,68454489
27329343,71846604
27329343,74896622
27329343,76698918
27329343,77133030
27329343,89562352
27329343,92686928
27329343,93979016
27329343,95355210
27329343,98775027
28738958,28916522
28738958,29511878
28738958,30621101
28738958,33359265
28738958,37784142
28738958,40070800
28738958,40326129
28738958,41579687
28738958,44532410
28738958,45392482
28738958,45986830
28738958,47459630
28738958,48119858
28738958,49991169
28738958,50070388
28738958,50632751
28738958,50984631
28738958,54581329
28738958,55187179
28738958,55187179
28738958,55589090
28738958,55793695
28738958,68454489
28738958,71846604
28738958,74896622
28738958,76698918
28738958,77133030
28738958,89562352
28738958,92686928
28738958,93979016
28738958,95355210
28738958,98775027
28916522,29511878
28916522,30621101
28916522,33359265
28916522,37784142
28916522,40070800
28916522,40326129
28916522,41579687
28916522,44532410
28916522,45392482
28916522,45986830
28916522,47459630
28916522,48119858
28916522,49991169
28916522,50070388
28916522,50632751
28916522,50984631
28916522,54581329
28916522,55187179
28916522,55187179
28916522,55589090
28916522,55793695
28916522,68454489
28916522,71846604
28916522,74896622
28916522,76698918
28916522,77133030
28916522,89562352
28916522,92686928
28916522,93979016
28916522,95355210
28916522,98775027
29511878,30621101
29511878,33359265
29511878,37784142
29511878,40070800
29511878,40326129
29511878,41579687
29511878,44532410
29511878,45392482
29511878,45986830
29511878,47459630
29511878,48119858
29511878,49991169
29511878,50070388
29511878,50632751
29511878,50984631
29511878,54581329
29511878,55187179
29511878,55187179
29511878,55589090
29511878,55793695
29511878,68454489
29511878,71846604
29511878,74896622
29511878,76698918
29511878,77133030
29511878,89562352
29511878,92686928
29511878,93979016
29511878,95355210
29511878,98775027
30621101,33359265
30621101,37784142
30621101,40070800
30621101,40326129
30621101,41579687
30621101,44532410
30621101,45392482
30621101,45986830
30621101,47459630
30621101,48119858
30621101,49991169
30621101,50070388
30621101,50632751
30621101,50984631
30621101,54581329
30621101,55187179
30621101,55187179
30621101,55589090
30621101,55793695
30621101,68454489
30621101,71846604
30621101,74896622
30621101,76698918
30621101,77133030
30621101,89562352
30621101,92686928
30621101,93979016
30621101,95355210
30621101,98775027
33359265,37784142
33359265,40070800
33359265,40326129
33359265,41579687
33359265,44532410
33359265,45392482
33359265,45986830
33359265,47459630
33359265,48119858
33359265,49991169
33359265,50070388
33359265,50632751
33359265,50984631
33359265,54581329
33359265,55187179
33359265,55187179
33359265,55589090
33359265,55793695
33359265,68454489
33359265,71846604
33359265,74896622
33359265,76698918
33359265,77133030
33359265,89562352
33359265,92686928
33359265,93979016
33359265,95355210
33359265,98775027
37784142,40070800
37784142,40326129
37784142,41579687
37784142,44532410
37784142,45392482
37784142,45986830
37784142,47459630
37784142,48119858
37784142,49991169
37784142,50070388
37784142,50632751
37784142,50984631
37784142,54581329
37784142,55187179
37784142,55187179
37784142,55589090
37784142,55793695
37784142,68454489
37784142,71846604
37784142,74896622
37784142,76698918
37784142,77133030
37784142,89562352
37784142,92686928
37784142,93979016
37784142,95355210
37784142,98775027
40070800,40326129
40070800,41579687
40070800,44532410
40070800,45392482
40070800,45986830
40070800,47459630
40070800,48119858
40070800,49991169
40070800,50070388
40070800,50632751
40070800,50984631
40070800,54581329
40070800,55187179
40070800,55187179
40070800,55589090
40070800,55793695
40070800,68454489
40070800,71846604
40070800,74896622
40070800,76698918
40070800,77133030
40070800,89562352
40070800,92686928
40070800,93979016
40070800,95355210
40070800,98775027
40326129,41579687
40326129,44532410
40326129,45392482
40326129,45986830
40326129,47459630
40326129,48119858
40326129,49991169
40326129,50070388
40326129,50632751
40326129,50984631
40326129,54581329
40326129,55187179
40326129,55187179
40326129,55589090
40326129,55793695
40326129,68454489
40326129,71846604
40326129,74896622
40326129,76698918
40326129,77133030
40326129,89562352
40326129,92686928
40326129,93979016
40326129,95355210
40326129,98775027
41579687,44532410
41579687,45392482
41579687,45986830
41579687,47459630
41579687,48119858
41579687,49991169
41579687,50070388
41579687,50632751
41579687,50984631
41579687,54581329
41579687,55187179
41579687,55187179
41579687,55589090
41579687,55793695
41579687,68454489
41579687,71846604
41579687,74896622
41579687,76698918
41579687,77133030
41579687,89562352
41579687,92686928
41579687,93979016
41579687,95355210
41579687,98775027
44532410,45392482
44532410,45986830
44532410,47459630
44532410,48119858
44532410,49991169
44532410,50070388
44532410,50632751
44532410,50984631
44532410,54581329
44532410,55187179
44532410,55187179
44532410,55589090
44532410,55793695
44532410,68454489
44532410,71846604
44532410,74896622
44532410,76698918
44532410,77133030
44532410,89562352
44532410,92686928
44532410,93979016
44532410,95355210
44532410,98775027
45392482,45986830
45392482,47459630
45392482,48119858
45392482,49991169
45392482,50070388
45392482,50632751
45392482,50984631
45392482,54581329
45392482,55187179
45392482,55187179
45392482,55589090
45392482,55793695
45392482,68454489
45392482,71846604
45392482,74896622
45392482,76698918
45392482,77133030
45392482,89562352
45392482,92686928
45392482,93979016
45392482,95355210
45392482,98775027
45986830,47459630
45986830,48119858
45986830,49991169
45986830,50070388
45986830,50632751
45986830,50984631
45986830,54581329
45986830,55187179
45986830,55187179
45986830,55589090
45986830,55793695
45986830,68454489
45986830,71846604
45986830,74896622
45986830,76698918
45986830,77133030
45986830,89562352
45986830,92686928
45986830,93979016
45986830,95355210
45986830,98775027
47459630,48119858
47459630,49991169
47459630,50070388
47459630,50632751
47459630,50984631
47459630,54581329
47459630,55187179
47459630,55187179
47459630,55589090
47459630,55793695
47459630,68454489
47459630,71846604
47459630,74896622
47459630,76698918
47459630,77133030
47459630,89562352
47459630,92686928
47459630,93979016
47459630,95355210
47459630,98775027
48119858,49991169
48119858,50070388
48119858,50632751
48119858,50984631
48119858,54581329
48119858,55187179
48119858,55187179
48119858,55589090
48119858,55793695
48119858,68454489
48119858,71846604
48119858,74896622
48119858,76698918
48119858,77133030
48119858,89562352
48119858,92686928
48119858,93979016
48119858,95355210
48119858,98775027
49991169,50070388
49991169,50632751
49991169,50984631
49991169,54581329
49991169,55187179
49991169,55187179
49991169,55589090
49991169,55793695
49991169,68454489
49991169,71846604
49991169,74896622
49991169,76698918
49991169,77133030
49991169,89562352
49991169,92686928
49991169,93979016
49991169,95355210
49991169,98775027
50070388,50632751
50070388,50984631
50070388,54581329
50070388,55187179
50070388,55187179
50070388,55589090
50070388,55793695
50070388,68454489
50070388,71846604
50070388,74896622
50070388,76698918
50070388,77133030
50070388,89562352
50070388,92686928
50070388,93979016
50070388,95355210
50070388,98775027
50632751,50984631
50632751,54581329
50632751,55187179
50632751,55187179
50632751,55589090
50632751,55793695
50632751,68454489
50632751,71846604
50632751,74896622
50632751,76698918
50632751,77133030
50632751,89562352
50632751,92686928
50632751,93979016
50632751,95355210
50632751,98775027
50984631,54581329
50984631,55187179
50984631,55187179
50984631,55589090
50984631,55793695
50984631,68454489
50984631,71846604
50984631,74896622
50984631,76698918
50984631,77133030
50984631,89562352
50984631,92686928
50984631,93979016
50984631,95355210
50984631,98775027
54581329,55187179
54581329,55187179
54581329,55589090
54581329,55793695
54581329,68454489
54581329,71846604
54581329,74896622
54581329,76698918
54581329,77133030
54581329,89562352
54581329,92686928
54581329,93979016
54581329,95355210
54581329,98775027
55187179,55187179
55187179,55589090
55187179,55793695
55187179,68454489
55187179,71846604
55187179,74896622
55187179,76698918
55187179,77133030
55187179,89562352
55187179,92686928
55187179,93979016
55187179,95355210
55187179,98775027
55187179,55589090
55187179,55793695
55187179,68454489
55187179,71846604
55187179,74896622
55187179,76698918
55187179,77133030
55187179,89562352
55187179,92686928
55187179,93979016
55187179,95355210
55187179,98775027
55589090,55793695
55589090,68454489
55589090,71846604
55589090,74896622
55589090,76698918
55589090,77133030
55589090,89562352
55589090,92686928
55589090,93979016
55589090,95355210
55589090,98775027
55793695,68454489
55793695,71846604
55793695,74896622
55793695,76698918
55793695,77133030
55793695,89562352
55793695,92686928
55793695,93979016
55793695,95355210
55793695,98775027
68454489,71846604
68454489,74896622
68454489,76698918
68454489,77133030
68454489,89562352
68454489,92686928
68454489,93979016
68454489,95355210
68454489,98775027
71846604,74896622
71846604,76698918
71846604,77133030
71846604,89562352
71846604,92686928
71846604,93979016
71846604,95355210
71846604,98775027
74896622,76698918
74896622,77133030
74896622,89562352
74896622,92686928
74896622,93979016
74896622,95355210
74896622,98775027
76698918,77133030
76698918,89562352
76698918,92686928
76698918,93979016
76698918,95355210
76698918,98775027
77133030,89562352
77133030,92686928
77133030,93979016
77133030,95355210
77133030,98775027
89562352,92686928
89562352,93979016
89562352,95355210
89562352,98775027
92686928,93979016
92686928,95355210
92686928,98775027
93979016,95355210
93979016,98775027
95355210,98775027
39108817,68454489
76343121,92856880
54977933,58233094
54977933,89170517
54977933,91128640
58233094,89170517
58233094,91128640
89170517,91128640
36428007,44207227
36428007,44922036
44207227,44922036
19638872,45392482
13561646,13561646
13561646,15259445
13561646,17300961
13561646,18797839
13561646,21648930
13561646,23820000
13561646,24215729
13561646,29705789
13561646,30327814
13561646,30483914
13561646,31512608
13561646,33868824
13561646,33943990
13561646,41088550
13561646,42207744
13561646,48094348
13561646,50243699
13561646,52125232
13561646,52811724
13561646,53181317
13561646,55797810
13561646,56185396
13561646,57943081
13561646,60245706
13561646,62144110
13561646,62439051
13561646,63276540
13561646,70247785
13561646,75384546
13561646,76282315
13561646,77795114
13561646,85478689
13561646,87243668
13561646,90326364
13561646,92452327
13561646,98229284
13561646,98473661
13561646,15259445
13561646,17300961
13561646,18797839
13561646,21648930
13561646,23820000
13561646,24215729
13561646,29705789
13561646,30327814
13561646,30483914
13561646,31512608
13561646,33868824
13561646,33943990
13561646,41088550
13561646,42207744
13561646,48094348
13561646,50243699
13561646,52125232
13561646,52811724
13561646,53181317
13561646,55797810
13561646,56185396
13561646,57943081
13561646,60245706
13561646,62144110
13561646,62439051
13561646,63276540
13561646,70247785
13561646,75384546
13561646,76282315
13561646,77795114
13561646,85478689
13561646,87243668
13561646,90326364
13561646,92452327
13561646,98229284
13561646,98473661
15259445,17300961
15259445,18797839
15259445,21648930
15259445,23820000
15259445,24215729
15259445,29705789
15259445,30327814
15259445,30483914
15259445,31512608
15259445,33868824
15259445,33943990
15259445,41088550
15259445,42207744
15259445,48094348
15259445,50243699
15259445,52125232
15259445,52811724
15259445,53181317
15259445,55797810
15259445,56185396
15259445,57943081
15259445,60245706
15259445,62144110
15259445,62439051
15259445,63276540
15259445,70247785
15259445,75384546
15259445,76282315
15259445,77795114
15259445,85478689
15259445,87243668
15259445,90326364
15259445,92452327
15259445,98229284
15259445,98473661
17300961,18797839
17300961,21648930
17300961,23820000
17300961,24215729
17300961,29705789
17300961,30327814
17300961,30483914
17300961,31512608
17300961,33868824
17300961,33943990
17300961,41088550
17300961,42207744
17300961,48094348
17300961,50243699
17300961,52125232
17300961,52811724
17300961,53181317
17300961,55797810
17300961,56185396
17300961,57943081
17300961,60245706
17300961,62144110
17300961,62439051
17300961,63276540
17300961,70247785
17300961,75384546
17300961,76282315
17300961,77795114
17300961,85478689
17300961,87243668
17300961,90326364
17300961,92452327
17300961,98229284
17300961,98473661
18797839,21648930
18797839,23820000
18797839,24215729
18797839,29705789
18797839,30327814
18797839,30483914
18797839,31512608
18797839,33868824
18797839,33943990
18797839,41088550
18797839,42207744
18797839,48094348
18797839,50243699
18797839,52125232
18797839,52811724
18797839,53181317
18797839,55797810
18797839,56185396
18797839,57943081
18797839,60245706
18797839,62144110
18797839,62439051
18797839,63276540
18797839,70247785
18797839,75384546
18797839,76282315
18797839,77795114
18797839,85478689
18797839,87243668
18797839,90326364
18797839,92452327
18797839,98229284
18797839,98473661
21648930,23820000
21648930,24215729
21648930,29705789
21648930,30327814
21648930,30483914
21648930,31512608
21648930,33868824
21648930,33943990
21648930,41088550
21648930,42207744
21648930,48094348
21648930,50243699
21648930,52125232
21648930,52811724
21648930,53181317
21648930,55797810
21648930,56185396
21648930,57943081
21648930,60245706
21648930,62144110
21648930,62439051
21648930,63276540
21648930,70247785
21648930,75384546
21648930,76282315
21648930,77795114
21648930,85478689
21648930,87243668
21648930,90326364
21648930,92452327
21648930,98229284
21648930,98473661
23820000,24215729
23820000,29705789
23820000,30327814
23820000,30483914
23820000,31512608
23820000,33868824
23820000,33943990
23820000,41088550
23820000,42207744
23820000,48094348
23820000,50243699
23820000,52125232
23820000,52811724
23820000,53181317
23820000,55797810
23820000,56185396
23820000,57943081
23820000,60245706
23820000,62144110
23820000,62439051
23820000,63276540
23820000,70247785
23820000,75384546
23820000,76282315
23820000,77795114
23820000,85478689
23820000,87243668
23820000,90326364
23820000,92452327
23820000,98229284
23820000,98473661
24215729,29705789
24215729,30327814
24215729,30483914
24215729,31512608
24215729,33868824
24215729,33943990
24215729,41088550
24215729,42207744
24215729,48094348
24215729,50243699
24215729,52125232
24215729,52811724
24215729,53181317
24215729,55797810
24215729,56185396
24215729,57943081
24215729,60245706
24215729,62144110
24215729,62439051
24215729,63276540
24215729,70247785
24215729,75384546
24215729,76282315
24215729,77795114
24215729,85478689
24215729,87243668
24215729,90326364
24215729,92452327
24215729,98229284
24215729,98473661
29705789,30327814
29705789,30483914
29705789,31512608
29705789,33868824
29705789,33943990
29705789,41088550
29705789,42207744
29705789,48094348
29705789,50243699
29705789,52125232
29705789,52811724
29705789,53181317
29705789,55797810
29705789,56185396
29705789,57943081
29705789,60245706
29705789,62144110
29705789,62439051
29705789,63276540
29705789,70247785
29705789,75384546
29705789,76282315
29705789,77795114
29705789,85478689
29705789,87243668
29705789,90326364
29705789,92452327
29705789,98229284
29705789,98473661
30327814,30483914
30327814,31512608
30327814,33868824
30327814,33943990
30327814,41088550
30327814,42207744
30327814,48094348
30327814,50243699
30327814,52125232
30327814,52811724
30327814,53181317
30327814,55797810
30327814,56185396
30327814,57943081
30327814,60245706
30327814,62144110
30327814,62439051
30327814,63276540
30327814,70247785
30327814,75384546
30327814,76282315
30327814,77795114
30327814,85478689
30327814,87243668
30327814,90326364
30327814,92452327
30327814,98229284
30327814,98473661
30483914,31512608
30483914,33868824
30483914,33943990
30483914,41088550
30483914,42207744
30483914,48094348
30483914,50243699
30483914,52125232
30483914,52811724
30483914,53181317
30483914,55797810
30483914,56185396
30483914,57943081
30483914,60245706
30483914,62144110
30483914,62439051
30483914,63276540
30483914,70247785
30483914,75384546
30483914,76282315
30483914,77795114
30483914,85478689
30483914,87243668
30483914,90326364
30483914,92452327
30483914,98229284
30483914,98473661
31512608,33868824
31512608,33943990
31512608,41088550
31512608,42207744
31512608,48094348
31512608,50243699
31512608,52125232
31512608,52811724
31512608,53181317
31512608,55797810
31512608,56185396
31512608,57943081
31512608,60245706
31512608,62144110
31512608,62439051
31512608,63276540
31512608,70247785
31512608,75384546
31512608,76282315
31512608,77795114
31512608,85478689
31512608,87243668
31512608,90326364
31512608,92452327
31512608,98229284
31512608,98473661
33868824,33943990
33868824,41088550
33868824,42207744
33868824,48094348
33868824,50243699
33868824,52125232
33868824,52811724
33868824,53181317
33868824,55797810
33868824,56185396
33868824,57943081
33868824,60245706
33868824,62144110
33868824,62439051
33868824,63276540
33868824,70247785
33868824,75384546
33868824,76282315
33868824,77795114
33868824,85478689
33868824,87243668
33868824,90326364
33868824,92452327
33868824,98229284
33868824,98473661
33943990,41088550
33943990,42207744
33943990,48094348
33943990,50243699
33943990,52125232
33943990,52811724
33943990,53181317
33943990,55797810
33943990,56185396
33943990,57943081
33943990,60245706
33943990,62144110
33943990,62439051
33943990,63276540
33943990,70247785
33943990,75384546
33943990,76282315
33943990,77795114
33943990,85478689
33943990,87243668
33943990,90326364
33943990,92452327
33943990,98229284
33943990,98473661
41088550,42207744
41088550,48094348
41088550,50243699
41088550,52125232
41088550,52811724
41088550,53181317
41088550,55797810
41088550,56185396
41088550,57943081
41088550,60245706
41088550,62144110
41088550,62439051
41088550,63276540
41088550,70247785
41088550,75384546
41088550,76282315
41088550,77795114
41088550,85478689
41088550,87243668
41088550,90326364
41088550,92452327
41088550,98229284
41088550,98473661
42207744,48094348
42207744,50243699
42207744,52125232
42207744,52811724
42207744,53181317
42207744,55797810
42207744,56185396
42207744,57943081
42207744,60245706
42207744,62144110
42207744,62439051
42207744,63276540
42207744,70247785
42207744,75384546
42207744,76282315
42207744,77795114
42207744,85478689
42207744,87243668
42207744,90326364
42207744,92452327
42207744,98229284
42207744,98473661
48094348,50243699
48094348,52125232
48094348,52811724
48094348,53181317
48094348,55797810
48094348,56185396
48094348,57943081
48094348,60245706
48094348,62144110
48094348,62439051
48094348,63276540
48094348,70247785
48094348,75384546
48094348,76282315
48094348,77795114
48094348,85478689
48094348,87243668
48094348,90326364
48094348,92452327
48094348,98229284
48094348,98473661
50243699,52125232
50243699,52811724
50243699,53181317
50243699,55797810
50243699,56185396
50243699,57943081
50243699,60245706
50243699,62144110
50243699,62439051
50243699,63276540
50243699,70247785
50243699,75384546
50243699,76282315
50243699,77795114
50243699,85478689
50243699,87243668
50243699,90326364
50243699,92452327
50243699,98229284
50243699,98473661
52125232,52811724
52125232,53181317
52125232,55797810
52125232,56185396
52125232,57943081
52125232,60245706
52125232,62144110
52125232,62439051
52125232,63276540
52125232,70247785
52125232,75384546
52125232,76282315
52125232,77795114
52125232,85478689
52125232,87243668
52125232,90326364
52125232,92452327
52125232,98229284
52125232,98473661
52811724,53181317
52811724,55797810
52811724,56185396
52811724,57943081
52811724,60245706
52811724,62144110
52811724,62439051
52811724,63276540
52811724,70247785
52811724,75384546
52811724,76282315
52811724,77795114
52811724,85478689
52811724,87243668
52811724,90326364
52811724,92452327
52811724,98229284
52811724,98473661
53181317,55797810
53181317,56185396
53181317,57943081
53181317,60245706
53181317,62144110
53181317,62439051
53181317,63276540
53181317,70247785
53181317,75384546
53181317,76282315
53181317,77795114
53181317,85478689
53181317,87243668
53181317,90326364
53181317,92452327
53181317,98229284
53181317,98473661
55797810,56185396
55797810,57943081
55797810,60245706
55797810,62144110
55797810,62439051
55797810,63276540
55797810,70247785
55797810,75384546
55797810,76282315
55797810,77795114
55797810,85478689
55797810,87243668
55797810,90326364
55797810,92452327
55797810,98229284
55797810,98473661
56185396,57943081
56185396,60245706
56185396,62144110
56185396,62439051
56185396,63276540
56185396,70247785
56185396,75384546
56185396,76282315
56185396,77795114
56185396,85478689
56185396,87243668
56185396,90326364
56185396,92452327
56185396,98229284
56185396,98473661
57943081,60245706
57943081,62144110
57943081,62439051
57943081,63276540
57943081,70247785
57943081,75384546
57943081,76282315
57943081,77795114
57943081,85478689
57943081,87243668
57943081,90326364
57943081,92452327
57943081,98229284
57943081,98473661
60245706,62144110
60245706,62439051
60245706,63276540
60245706,70247785
60245706,75384546
60245706,76282315
60245706,77795114
60245706,85478689
60245706,87243668
60245706,90326364
60245706,92452327
60245706,98229284
60245706,98473661
62144110,62439051
62144110,63276540
62144110,70247785
62144110,75384546
62144110,76282315
62144110,77795114
62144110,85478689
62144110,87243668
62144110,90326364
62144110,92452327
62144110,98229284
62144110,98473661
62439051,63276540
62439051,70247785
62439051,75384546
62439051,76282315
62439051,77795114
62439051,85478689
62439051,87243668
62439051,90326364
62439051,92452327
62439051,98229284
62439051,98473661
63276540,70247785
63276540,75384546
63276540,76282315
63276540,77795114
63276540,85478689
63276540,87243668
63276540,90326364
63276540,92452327
63276540,98229284
63276540,98473661
70247785,75384546
70247785,76282315
70247785,77795114
70247785,85478689
70247785,87243668
70247785,90326364
70247785,92452327
70247785,98229284
70247785,98473661
75384546,76282315
75384546,77795114
75384546,85478689
75384546,87243668
75384546,90326364
75384546,92452327
75384546,98229284
75384546,98473661
76282315,77795114
76282315,85478689
76282315,87243668
76282315,90326364
76282315,92452327
76282315,98229284
76282315,98473661
77795114,85478689
77795114,87243668
77795114,90326364
77795114,92452327
77795114,98229284
77795114,98473661
85478689,87243668
85478689,90326364
85478689,92452327
85478689,98229284
85478689,98473661
87243668,90326364
87243668,92452327
87243668,98229284
87243668,98473661
90326364,92452327
90326364,98229284
90326364,98473661
92452327,98229284
92452327,98473661
98229284,98473661
19718652,21967828
19718652,30407538
19718652,34437873
19718652,48891962
19718652,54499417
19718652,54499417
19718652,58866748
19718652,84670996
19718652,88336017
19718652,95665204
21967828,30407538
21967828,34437873
21967828,48891962
21967828,54499417
21967828,54499417
21967828,58866748
21967828,84670996
21967828,88336017
21967828,95665204
30407538,34437873
30407538,48891962
30407538,54499417
30407538,54499417
30407538,58866748
30407538,84670996
30407538,88336017
30407538,95665204
34437873,48891962
34437873,54499417
34437873,54499417
34437873,58866748
34437873,84670996
34437873,88336017
34437873,95665204
48891962,54499417
48891962,54499417
48891962,58866748
48891962,84670996
48891962,88336017
48891962,95665204
54499417,54499417
54499417,58866748
54499417,84670996
54499417,88336017
54499417,95665204
54499417,58866748
54499417,84670996
54499417,88336017
54499417,95665204
58866748,84670996
58866748,88336017
58866748,95665204
84670996,88336017
84670996,95665204
88336017,95665204
21942067,22926416
21942067,30407538
21942067,37784142
21942067,47834074
21942067,58866748
21942067,95355210
22926416,30407538
22926416,37784142
22926416,47834074
22926416,58866748
22926416,95355210
30407538,37784142
30407538,47834074
30407538,58866748
30407538,95355210
37784142,47834074
37784142,58866748
37784142,95355210
47834074,58866748
47834074,95355210
58866748,95355210
30407538,55360959
30407538,90226032
55360959,90226032
13910940,36428007
13910940,55187179
13910940,68454489
13910940,88336017
13910940,95405394
36428007,55187179
36428007,68454489
36428007,88336017
36428007,95405394
55187179,68454489
55187179,88336017
55187179,95405394
68454489,88336017
68454489,95405394
88336017,95405394
22372749,56034484
26120352,27795888
26120352,42387028
26120352,54499417
27795888,42387028
27795888,54499417
42387028,54499417
55187179,55187179
55187179,56034484
55187179,80999514
55187179,56034484
55187179,80999514
56034484,80999514
70318894,90068471
77795114,77795114
28738958,30407538
28738958,54581329
30407538,54581329
44105450,51653897
44105450,56721313
44105450,77795114
51653897,56721313
51653897,77795114
56721313,77795114
13224469,49343429
13224469,58233094
13224469,89170517
49343429,58233094
49343429,89170517
58233094,89170517
19638872,22253048
19638872,69026915
22253048,69026915
32193502,78997086
12568610,49446368
12568610,66451506
12568610,92856880
49446368,66451506
49446368,92856880
66451506,92856880
30407538,32013479
29843366,40326129
29843366,50623665
29843366,63408863
29843366,67745551
29843366,68454489
29843366,78180144
29843366,85641797
29843366,91072802
29843366,95406124
40326129,50623665
40326129,63408863
40326129,67745551
40326129,68454489
40326129,78180144
40326129,85641797
40326129,91072802
40326129,95406124
50623665,63408863
50623665,67745551
50623665,68454489
50623665,78180144
50623665,85641797
50623665,91072802
50623665,95406124
63408863,67745551
63408863,68454489
63408863,78180144
63408863,85641797
63408863,91072802
63408863,95406124
67745551,68454489
67745551,78180144
67745551,85641797
67745551,91072802
67745551,95406124
68454489,78180144
68454489,85641797
68454489,91072802
68454489,95406124
78180144,85641797
78180144,91072802
78180144,95406124
85641797,91072802
85641797,95406124
91072802,95406124
56034484,98148260
30407538,66716073
54499417,68454489
97670495,97670495
14817624,26342005
14817624,49610905
14817624,73307117
14817624,77097931
26342005,49610905
26342005,73307117
26342005,77097931
49610905,73307117
49610905,77097931
73307117,77097931
30407538,60148545
30407538,65317644
30407538,91352307
60148545,65317644
60148545,91352307
65317644,91352307
18007899,56034484
18007899,98148260
56034484,98148260
19768805,29370717
19768805,30407538
19768805,43884519
19768805,54178386
19768805,95867087
29370717,30407538
29370717,43884519
29370717,54178386
29370717,95867087
30407538,43884519
30407538,54178386
30407538,95867087
43884519,54178386
43884519,95867087
54178386,95867087
19639353,36428007
19639353,55337859
19639353,76167198
19639353,81786442
36428007,55337859
36428007,76167198
36428007,81786442
55337859,76167198
55337859,81786442
76167198,81786442
55187179,55187179
55187179,76343121
55187179,76698918
55187179,78595227
55187179,87700673
55187179,96822852
55187179,76343121
55187179,76698918
55187179,78595227
55187179,87700673
55187179,96822852
76343121,76698918
76343121,78595227
76343121,87700673
76343121,96822852
76698918,78595227
76698918,87700673
76698918,96822852
78595227,87700673
78595227,96822852
87700673,96822852
39108817,68454489
39433648,44241712
39433648,57829129
39433648,68454489
39433648,85623100
39433648,89534144
39433648,92996508
39433648,98621483
44241712,57829129
44241712,68454489
44241712,85623100
44241712,89534144
44241712,92996508
44241712,98621483
57829129,68454489
57829129,85623100
57829129,89534144
57829129,92996508
57829129,98621483
68454489,85623100
68454489,89534144
68454489,92996508
68454489,98621483
85623100,89534144
85623100,92996508
85623100,98621483
89534144,92996508
89534144,98621483
92996508,98621483
65468552,81786442
22061706,70318894
26340893,97670495
26340893,97670495
97670495,97670495
31369531,44532410
31369531,67946093
31369531,70318894
31369531,70318894
31369531,90144202
31369531,93296671
31369531,95405394
31369531,95405394
44532410,67946093
44532410,70318894
44532410,70318894
44532410,90144202
44532410,93296671
44532410,95405394
44532410,95405394
67946093,70318894
67946093,70318894
67946093,90144202
67946093,93296671
67946093,95405394
67946093,95405394
70318894,70318894
70318894,90144202
70318894,93296671
70318894,95405394
70318894,95405394
70318894,90144202
70318894,93296671
70318894,95405394
70318894,95405394
90144202,93296671
90144202,95405394
90144202,95405394
93296671,95405394
93296671,95405394
95405394,95405394
30407538,65317644
30407538,80940819
65317644,80940819
11055140,14932602
11055140,17613163
11055140,36428007
11055140,40458265
11055140,56708515
11055140,61570440
11055140,69465338
14932602,17613163
14932602,36428007
14932602,40458265
14932602,56708515
14932602,61570440
14932602,69465338
17613163,36428007
17613163,40458265
17613163,56708515
17613163,61570440
17613163,69465338
36428007,40458265
36428007,56708515
36428007,61570440
36428007,69465338
40458265,56708515
40458265,61570440
40458265,69465338
56708515,61570440
56708515,69465338
61570440,69465338
16011892,34513296
16011892,34513296
16011892,48625576
16011892,52111813
16011892,52491248
16011892,97670495
34513296,34513296
34513296,48625576
34513296,52111813
34513296,52491248
34513296,97670495
34513296,48625576
34513296,52111813
34513296,52491248
34513296,97670495
48625576,52111813
48625576,52491248
48625576,97670495
52111813,52491248
52111813,97670495
52491248,97670495
97670495,97670495
18007899,55187179
18007899,55187179
18007899,56034484
18007899,80999514
18007899,88336017
55187179,55187179
55187179,56034484
55187179,80999514
55187179,88336017
55187179,56034484
55187179,80999514
55187179,88336017
56034484,80999514
56034484,88336017
80999514,88336017
35996630,92151005
54977933,55187179
54977933,55187179
54977933,56034484
54977933,62306091
54977933,66800139
54977933,73948861
54977933,89562352
55187179,55187179
55187179,56034484
55187179,62306091
55187179,66800139
55187179,73948861
55187179,89562352
55187179,56034484
55187179,62306091
55187179,66800139
55187179,73948861
55187179,89562352
56034484,62306091
56034484,66800139
56034484,73948861
56034484,89562352
62306091,66800139
62306091,73948861
62306091,89562352
66800139,73948861
66800139,89562352
73948861,89562352
16011892,34513296
16011892,34513296
16011892,53414185
16011892,82126353
16011892,97670495
16011892,97670495
34513296,34513296
34513296,53414185
34513296,82126353
34513296,97670495
34513296,97670495
34513296,53414185
34513296,82126353
34513296,97670495
34513296,97670495
53414185,82126353
53414185,97670495
53414185,97670495
82126353,97670495
82126353,97670495
97670495,97670495
37352343,37352343
14817624,55360959
14817624,66003097
55360959,66003097
20056789,70318894
20056789,79772585
20056789,70318894
20056789,79772585
20056789,79772585
20056789,52527527
20056789,77795114
20056789,98146154
20056789,77795114
20056789,98146154
20056789,98146154
20056789,27742873
20056789,41902096
94993848,42465713
94993848,53181317
